run_time_s,timestamp,config,num_users,actual_rpm,avg_response_time_ms,total_cpu,total_mem,Config from FM,Agg,GB1,GB2,Inven1,Inven2,Rev1,Rev2,Recom1,Recom2,Adv
601.3,2025-06-07 16:35:25,5,16,226,2654.79,0.44,1997701120.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
661.6,2025-06-07 16:36:25,5,15,255,2625.34,0.3,1926156288.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
721.7,2025-06-07 16:37:26,5,16,237,2599.73,0.4500000000000000,1926356992.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
781.8,2025-06-07 16:38:26,5,19,256,2577.53,0.37,1926250496.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
842.1,2025-06-07 16:39:26,5,18,302,2554.89,0.42,1926365184.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
902.2,2025-06-07 16:40:26,5,18,289,2534.23,0.41,1926721536.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
962.4,2025-06-07 16:41:26,5,18,290,2516.06,0.4600000000000000,1762521088.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1022.5,2025-06-07 16:42:26,5,20,286,2501.11,0.4500000000000000,1762529280.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1082.6,2025-06-07 16:43:26,5,20,320,2487.65,0.5,1762680832.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1142.7,2025-06-07 16:44:27,5,25,322,2474.67,0.46,1762656256.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1202.9,2025-06-07 16:45:27,5,24,375,2475.89,0.6000000000000000,1763319808.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1263.0,2025-06-07 16:46:27,5,28,382,2464.01,0.6800000000000000,1763647488.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1323.2,2025-06-07 16:47:27,5,29,386,2486.18,0.69,1764052992.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1383.3,2025-06-07 16:48:27,5,31,422,2488.28,0.8,1909063680.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1443.6,2025-06-07 16:49:27,5,30,438,2511.6,0.86,1936642048.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1503.8,2025-06-07 16:50:28,5,31,444,2514.02,0.93,1892442112.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1564.1,2025-06-07 16:51:28,5,27,441,2521.86,0.74,1873469440.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1624.2,2025-06-07 16:52:28,5,24,403,2519.69,0.6900000000000000,1812185088.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1684.3,2025-06-07 16:53:28,5,19,374,2512.03,0.72,1834102784.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
1744.5,2025-06-07 16:54:28,5,18,299,2504.36,0.54,1779343360.0,"5 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,0,0,1,0,1
60.0,2025-06-07 16:58:26,6,30,335,3887.28,0.08,2013077504.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
120.1,2025-06-07 16:59:26,6,28,427,3053.42,1.08,2233810944.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
180.2,2025-06-07 17:00:26,6,21,394,2598.11,0.9000000000000000,1853501440.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
240.4,2025-06-07 17:01:27,6,18,345,2382.83,0.6600000000000000,1856937984.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
300.5,2025-06-07 17:02:27,6,20,318,2259.1,0.48,1852727296.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
360.6,2025-06-07 17:03:27,6,20,377,2162.71,0.51,1858412544.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
420.7,2025-06-07 17:04:27,6,20,380,2092.04,0.6000000000000000,1858437120.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
480.7,2025-06-07 17:05:27,6,15,377,2035.43,0.6000000000000000,1858797568.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
540.9,2025-06-07 17:06:27,6,14,291,2000.51,0.48,1859006464.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
601.0,2025-06-07 17:07:27,6,16,264,1975.0,0.43,1859223552.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
661.2,2025-06-07 17:08:27,6,15,303,1953.61,0.46,1859301376.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
721.3,2025-06-07 17:09:27,6,16,283,1933.91,0.45,1859534848.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
781.5,2025-06-07 17:10:28,6,19,300,1917.25,0.45,1840099328.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
841.6,2025-06-07 17:11:28,6,18,347,1907.35,0.54,1840394240.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
901.7,2025-06-07 17:12:28,6,18,340,1892.48,0.6700000000000000,1840508928.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
962.0,2025-06-07 17:13:28,6,18,337,1880.22,0.55,1840521216.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1022.1,2025-06-07 17:14:28,6,20,344,1867.12,0.45,1841045504.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1082.3,2025-06-07 17:15:28,6,20,366,1861.14,0.5700000000000000,1841664000.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1142.4,2025-06-07 17:16:29,6,25,370,1855.11,0.51,1723686912.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1202.5,2025-06-07 17:17:29,6,24,419,1869.25,0.5700000000000000,1724162048.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1262.6,2025-06-07 17:18:29,6,28,450,1858.02,0.76,1724055552.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1322.7,2025-06-07 17:19:29,6,29,448,1882.19,0.6000000000000000,1724370944.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1382.9,2025-06-07 17:20:29,6,31,444,1903.74,0.8300000000000000,1679863808.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1443.2,2025-06-07 17:21:29,6,30,478,1940.05,0.99,1664663552.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1503.2,2025-06-07 17:22:29,6,31,483,1948.38,0.9,1664999424.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1563.4,2025-06-07 17:23:30,6,27,513,1961.35,0.95,1665269760.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1623.5,2025-06-07 17:24:30,6,24,425,1973.75,0.6300000000000000,1664860160.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1683.6,2025-06-07 17:25:30,6,19,434,1967.4,0.94,1664843776.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
1743.7,2025-06-07 17:26:30,6,18,357,1958.65,0.6600000000000000,1659174912.0,"6 = [Recom1, Inven1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,0,0,1,0,0
60.0,2025-06-07 17:30:28,7,30,144,10922.88,0.1,2540527616.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
120.2,2025-06-07 17:31:29,7,28,299,6207.56,0.75,2449203200.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
180.4,2025-06-07 17:32:29,7,18,337,4559.74,1.25,2456109056.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
240.5,2025-06-07 17:33:29,7,18,302,3858.11,0.76,2459639808.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
300.6,2025-06-07 17:34:29,7,20,293,3460.57,0.7,2457268224.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
360.9,2025-06-07 17:35:29,7,20,329,3201.53,0.51,2460155904.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
421.2,2025-06-07 17:36:30,7,20,338,3019.54,0.79,2450051072.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
481.4,2025-06-07 17:37:30,7,15,330,2891.95,0.69,2450526208.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
541.6,2025-06-07 17:38:30,7,14,254,2804.87,0.85,2381373440.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
601.9,2025-06-07 17:39:30,7,16,246,2733.97,0.51,2381770752.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
662.1,2025-06-07 17:40:31,7,15,274,2672.79,0.35,2381950976.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
722.4,2025-06-07 17:41:31,7,16,257,2624.78,0.52,2274840576.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
782.7,2025-06-07 17:42:31,7,19,273,2578.17,0.5700000000000000,2275233792.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
842.9,2025-06-07 17:43:31,7,18,312,2549.53,0.51,2275155968.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
903.1,2025-06-07 17:44:32,7,18,308,2510.78,0.73,2275467264.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
963.2,2025-06-07 17:45:32,7,18,302,2482.75,0.6800000000000000,2275528704.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1023.3,2025-06-07 17:46:32,7,20,290,2466.11,0.61,2275737600.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1083.4,2025-06-07 17:47:32,7,20,341,2439.21,0.6000000000000000,2275868672.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1143.6,2025-06-07 17:48:32,7,25,305,2434.52,0.64,2275938304.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1203.7,2025-06-07 17:49:32,7,24,381,2438.69,1.1,2277670912.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1263.9,2025-06-07 17:50:32,7,28,387,2422.33,0.9000000000000000,2278100992.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1324.1,2025-06-07 17:51:33,7,29,384,2453.43,0.71,2278436864.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1384.4,2025-06-07 17:52:33,7,31,407,2476.53,1.0,2336837632.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1444.6,2025-06-07 17:53:33,7,30,417,2496.96,0.93,2344009728.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1504.7,2025-06-07 17:54:33,7,31,422,2511.66,1.01,2352209920.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1565.0,2025-06-07 17:55:33,7,27,364,2562.17,0.87,2352283648.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1625.2,2025-06-07 17:56:34,7,24,425,2547.96,1.14,2352443392.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1685.4,2025-06-07 17:57:34,7,19,378,2534.74,0.72,2352197632.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
1745.5,2025-06-07 17:58:34,7,18,321,2518.42,0.71,2339381248.0,"7 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Adv, Agg, GB]",1,1,0,1,0,1,0,0,1,1
60.0,2025-06-07 18:02:31,8,30,48,33161.3,0.01,2358304768.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
120.2,2025-06-07 18:03:31,8,28,259,9653.37,0.84,2727567360.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
180.6,2025-06-07 18:04:32,8,18,326,5988.74,0.96,2347270144.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
240.7,2025-06-07 18:05:32,8,18,357,4364.31,1.02,2334466048.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
300.9,2025-06-07 18:06:32,8,20,331,3681.59,0.75,2335301632.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
361.0,2025-06-07 18:07:32,8,20,403,3165.77,0.74,2266808320.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
421.1,2025-06-07 18:08:32,8,20,331,2991.2,0.7000000000000000,2179227648.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
481.3,2025-06-07 18:09:32,8,15,346,2847.05,0.81,2180714496.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
541.4,2025-06-07 18:10:32,8,14,301,2694.05,0.8,2185736192.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
601.5,2025-06-07 18:11:33,8,16,295,2563.71,0.55,2183237632.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
661.7,2025-06-07 18:12:33,8,15,316,2459.52,0.51,2184613888.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
721.8,2025-06-07 18:13:33,8,16,320,2364.41,0.54,2168008704.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
781.9,2025-06-07 18:14:33,8,19,300,2315.92,0.43,2140807168.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
842.0,2025-06-07 18:15:33,8,18,350,2269.69,0.8300000000000000,2143244288.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
902.2,2025-06-07 18:16:33,8,18,330,2226.71,0.5800000000000000,2143375360.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
962.3,2025-06-07 18:17:33,8,18,329,2200.12,0.73,2143404032.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1022.4,2025-06-07 18:18:33,8,20,352,2157.56,0.74,2143494144.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1082.6,2025-06-07 18:19:34,8,20,325,2154.35,0.7400000000000000,2144223232.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1142.7,2025-06-07 18:20:34,8,25,385,2127.2,0.9000000000000000,2144092160.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1202.9,2025-06-07 18:21:34,8,24,364,2146.08,0.72,2144497664.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1263.1,2025-06-07 18:22:34,8,28,372,2163.77,0.94,2145869824.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1323.3,2025-06-07 18:23:34,8,29,403,2196.59,0.98,2146103296.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1383.5,2025-06-07 18:24:35,8,31,361,2252.75,0.96,2202062848.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1443.7,2025-06-07 18:25:35,8,30,351,2322.04,0.8500000000000000,2206797824.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1504.0,2025-06-07 18:26:35,8,31,385,2362.23,0.96,2206101504.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1564.1,2025-06-07 18:27:35,8,27,436,2374.51,0.8700000000000000,2207481856.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1624.2,2025-06-07 18:28:35,8,24,368,2402.27,0.96,2308689920.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1684.4,2025-06-07 18:29:35,8,19,444,2368.47,0.8600000000000000,2308915200.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
1744.6,2025-06-07 18:30:36,8,18,343,2348.29,0.79,2306056192.0,"8 = [Review, Inven1, Recom2, Rev1, Recom, BookInfo, GB1, Inven, Agg, GB]",1,1,0,1,0,1,0,0,1,0
60.0,2025-06-07 18:34:34,9,30,140,9906.17,0.01,2498969600.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
120.4,2025-06-07 18:35:35,9,28,218,8037.66,0.5700000000000000,2305208320.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
180.5,2025-06-07 18:36:35,9,18,166,7421.71,0.49,2364563456.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
240.7,2025-06-07 18:37:35,9,18,158,6941.4,0.5,2372825088.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
300.8,2025-06-07 18:38:35,9,20,150,6646.77,0.42,2375315456.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
360.9,2025-06-07 18:39:35,9,20,171,6452.32,0.4,2375532544.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
421.1,2025-06-07 18:40:35,9,20,171,6334.22,0.4900000000000000,2376155136.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
481.2,2025-06-07 18:41:35,9,15,164,6257.34,0.4,2376605696.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
541.4,2025-06-07 18:42:36,9,14,135,6162.14,0.49,2376638464.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
601.6,2025-06-07 18:43:36,9,16,133,6052.42,0.39,2377146368.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
661.9,2025-06-07 18:44:36,9,15,144,5980.47,0.3400000000000000,2377007104.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
722.0,2025-06-07 18:45:36,9,16,142,5902.46,0.43,2377007104.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
782.2,2025-06-07 18:46:37,9,19,143,5847.28,0.39,2377564160.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
842.4,2025-06-07 18:47:37,9,18,151,5858.7,0.3400000000000000,2377310208.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
902.8,2025-06-07 18:48:37,9,18,165,5812.13,0.43,2377842688.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
963.0,2025-06-07 18:49:37,9,18,152,5794.7,0.47,2358706176.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
1023.1,2025-06-07 18:50:37,9,20,163,5766.86,0.4600000000000000,2359128064.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
1083.4,2025-06-07 18:51:38,9,20,160,5775.24,0.4600000000000000,2359083008.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
1143.5,2025-06-07 18:52:38,9,25,174,5750.26,0.48,2359164928.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
1203.7,2025-06-07 18:53:38,9,24,178,5817.55,0.52,2358050816.0,"9 = [Review, Inven1, Recom2, Recom, BookInfo, GB1, Inven, Adv, Agg, GB, Rev2]",1,1,0,1,0,0,1,0,1,1
